username,comment,comment_time,like_counts
泪情_lx,冰冷的文字动什么真情. 后来的一切全都与我无关. 出现又离开谁教你的. 哪有什么文案都是她们的亲身经历罢了. 当新鲜感褪去是选择离开还是继续爱我. 真正杀死我的是突然想到和你零零碎碎的回忆. 你一言不发 偏偏这雨越下越大. 自卑是我心里永远过不去的一道坎.,昨天02:26,(1)
泪情_lx,我吗 无言也无缘 只要方向坚定 无所谓走走停停. 我也想成为他们口中幸福的小孩. 你学会了无痛无感 某天就放下了我 幸福的几瞬 全靠自作多情. 延迟的信息 敷衍的态度 或许我早该死心. 你们倒是幸福了那我呢,昨天02:25,(2)
泪情_lx,你不懂我的沉默又怎知我的难过你 是我的痛处 也是我的软肋. 我真诚待你 你的谎言不该用来骗我. 誓言能不能成为枷锁 锁住我最美好的时光. 蒲公英一吹就散 哪有什么约定.,昨天02:25,(1)
泪情_lx,你那么好 不该遇见我的 在家混吃等死的你 又跟我讲上了大道理 为什么手握寒冰 因为幸福如覆薄冰 不想你心事重重 要你天天开心 好好生活.,昨天02:25,(1)
泪情_lx,流不完的眼泪 记得当初你说让我别哭 人可以删 但回忆怎么删 你幸福就好 别让我知道 我开始装作无所谓 于是每个瞬间都在刺痛我 无所胃 他喜欢就好 把你当做全世界 失去你就像失去全世界 新的篇章 你我并肩前行 你的冷淡让我学会了少说话和不打扰,昨天02:24,(1)
泪情_lx,可惜我生在不好的家庭.,昨天02:24,(0)
泪情_lx,回忆绑定伤痛死灰复燃燃又灭.,昨天02:23,(1)
泪情_lx,我佯装轻叹的平坦 其实每步都是难关..,昨天02:23,(1)
无忧7oi,祝好。,昨天02:22,(0)
s嘉木s,诶🤓,昨天02:20,(0)
拥晚星--,你生来就该是被爱的,昨天02:16,(1)
青山有思1,千言万语 只此一句 祝你好,昨天02:09,(1)
蛋仔zxvczx,他账号都注销了，这一点可以证明,昨天01:13,(0)
蛋仔zxvczx,这游戏我从2018年刺激战场S2开始玩，不过已经退了快一年了,昨天01:12,(0)
蛋仔zxvczx,好像没有一个是让我坚持三年的，荒野乱斗虽然从刚开服2020年就开始玩，但是也退过一段时间，王者也才玩两年，蛋仔也就玩了一年多,昨天01:11,(0)
我只会懒,神奇 真的有用,昨天01:08,(0)
泽泽在等晚安,此时此刻苹果手机检测到液体无法充电，这首歌是万能的,昨天00:48,(2)
唉又是难熬的夜,再也不爱你是因为你不爱我,昨天00:44,(0)
狗蛋够胆888,18年时小学，暑假疯累了听着姐姐的歌单后美滋滋的吹着空调睡了，一觉醒来家人都在身边，学习没有压力，不愁吃穿，爷爷奶奶会给我买紫米糕，全家人在院子里吃山竹西瓜，记得家中以前老来一个奇怪的人听爸妈说智力有问题，他在旁边像个小偷一样偷看我们，但家人没让他走。我感到疑惑……,昨天00:39,(2)
Silverbullet_,像个小偷 一遍遍窥探已经删除的人和聊天记录,昨天00:35,(0)
2018余年,呱,昨天00:34,(0)
狗蛋够胆888,会说,昨天00:30,(0)
雨停天未晴_,晚安，陌生人,昨天00:27,(1)
她开心就好1,我在等2024年七月那批人,昨天00:23,(2)
風叙仟词,荒野行动pc,昨天00:03,(0)
绝情的A,^我到底要哭多少次才能换来一次真爱^,昨天00:03,(5)
三万岁_啊,手机进水了,7月26日 23:59,(0)
妄想丛雨愈,抓紧我的手吧，可以吗,7月26日 23:57,(1)
SCANIA斯堪尼亚,之前打逆战，至今已经十年了,7月26日 23:57,(0)
Dfeleven,巧了,7月26日 23:49,(0)
卷毛_yyds,手机进水了…,7月26日 23:42,(1)
晚安小狗_-__,是我制造了羁绊 痛苦也该有我承担.,7月26日 23:39,(1)
_小熊失眠日记v,记录2024.7.26薛之谦演唱会三小时雨之后充不进电 如果真的有用就是玄学了🥲,7月26日 23:39,(0)
玉-子烧,看到你眼睛能一直笑着 也是我幸福的一种,7月26日 23:38,(2)
TD-KG,哈哈哈哈哈哈哈 女生也跳吗,7月26日 23:34,(0)
海浪Dream,才知道这首歌是她唱的,7月26日 23:32,(0)
阿肝不想输,爱人不如爱己,7月26日 23:31,(1)
神秘岛night,重生细胞[约定],7月26日 23:26,(0)
龙龙_28Hp,过往结束过往,7月26日 23:14,(0)
爱因斯坦的烟袋,只有我是苹果手机充不进去电来听的么,7月26日 23:13,(0)
克里斯马和王子,进水了。,7月26日 23:09,(0)
今天有梅有好好学习惹,接,7月26日 23:07,(0)
lx余温y,2024的人在等2018的人,7月26日 23:03,(0)
小妤不吃鱼-,来了,7月26日 22:57,(0)
让她一个人呆会0-,这,7月26日 22:51,(0)
云深归处见你,光遇,7月26日 22:49,(0)
雾里藏匿温柔与她,来了,7月26日 22:47,(0)
墨尔本白鸽,巧了,7月26日 22:45,(0)
kikyo_777_,我来听是因为手机进水了。。,7月26日 22:44,(1)
KATHARNEI,巧了,7月26日 22:44,(0)
酥酥脆脆i,好好听，,7月26日 22:41,(0)
有好次的,MC,7月26日 22:39,(0)
siejjjlk,真的 她说这种话了 说明已经不在意你的感受了 有你没你都一样 何不放过自己,7月26日 22:35,(1)
Walker-114514,尊重但不理解，拒绝同性恋特殊化特权化,7月26日 22:33,(1)
薄荷味D雪糕,我也是,7月26日 22:31,(0)
薄荷味D雪糕,一起,7月26日 22:30,(0)
Jesse权哥,原神[多多大笑],7月26日 22:19,(0)
果果果果我家有个杨果果,“爱情是两个人的天荒地老，不是一个人的一厢情愿〞,7月26日 22:09,(1)
爱李皓轩,原神,7月26日 21:53,(0)
小袁同学17,部落冲突 王者荣耀,7月26日 21:49,(1)
阿苏aorora,你说的都是我的台词,7月26日 21:47,(0)
春日讲欧美流行_m,一言为定呀,7月26日 21:45,(1)
如果我很天真,25年高考加油！！,7月26日 21:44,(0)
晨旅烟缕,哈哈,7月26日 21:42,(0)
苗梓轩,来了[多多大笑],7月26日 21:35,(0)
何醉-,会的，谢谢,7月26日 21:31,(0)
折琼dl,钟,7月26日 21:22,(0)
凌晨过SoftTrap_U,新年快乐呀,7月26日 21:21,(0)
失眠呆呆魚l,手机进水了，说听这歌能好,7月26日 21:20,(1)
楠摸望,快来互赞呀,7月26日 21:19,(1)
一颗xing星,战雷,7月26日 21:16,(0)
会一起看晚霞,加油，高中路也有很长,7月26日 21:14,(0)
崩封,6,7月26日 21:10,(0)
左猫耳,服了一模一样 刚掉进米线里充不上电了。,7月26日 21:09,(0)
崩封,说的对,7月26日 21:09,(0)
如VIP一样尊贵的女人1907,和平精英，蛋仔派对,7月26日 20:57,(0)
如VIP一样尊贵的女人1907,还在呢,7月26日 20:56,(0)
Nefert_Rzme,我的世界,7月26日 20:51,(0)
候鸟-h,放只小猫在这，一个赞摸一下 ／＞ フ | _ _ l ／` ミ＿꒳ノ / | / ヽ ﾉ │ |　|　| ／￣| |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ,7月26日 20:45,(24)
何醉-,我上八中了,7月26日 20:42,(2)
梨荷舟,倘若我重新接纳一段新的感情 任由别人对我好 给予我爱 物质 以及有生命的小猫 那将意味着我再也不能重新回到你身边了,7月26日 20:36,(1)
实囧,你还记得他吗？,7月26日 20:33,(0)
逍遥法外的神王,王者荣耀,7月26日 20:30,(0)
情话说给左耳听2001,想谈恋爱,7月26日 20:29,(0)
琴笛内向入梦驰放,还记得吗？,7月26日 20:22,(0)
琴笛内向入梦驰放,刺激战场,7月26日 20:22,(0)
根本没想跑,什么事让你坚持了3年以上,7月26日 20:20,(0)
戴昊东,和平精英,7月26日 20:18,(0)
思染OvO,初听还是小学生 再听已是大专生,7月26日 20:18,(1)
范欣99,和平精英,7月26日 20:14,(0)
-_真的好喜欢她_-,希望我的crush在这年结束前和我表白,7月26日 20:06,(0)
Ljzz-Dd,火影,7月26日 19:59,(0)
SXQOQ,带着一颗包容所有人的心，对了还有准备好分别时的泪水，注意别带少了,7月26日 19:47,(0)
结束aaa,上初一需要带什么东西，还要注意什么,7月26日 19:38,(1)
c958hk,来了,7月26日 19:34,(0)
8-Xiao_S3,苹果手机进水了来听的,7月26日 19:27,(4)
阿木混子,是谁因为这首歌才充的VIP,7月26日 19:26,(1)
舐偬,"""那一刻我重生了 ″",7月26日 19:23,(0)
乂氼難,巧了,7月26日 19:11,(0)
ymqlzzj,你说的不就是MC吗？,7月26日 19:11,(0)
ymqlzzj,我也玩这个的,7月26日 19:09,(0)
清雨SYH,原来真的有人把回忆谈得比恋爱还长 为了他 真的值得吗 我们不是电影 重逢很难 只要我不主动 我们就无话可说 痛苦不是失去而是永远记得 恋人关系冷冰冰 朋友关系暧昧不清,7月26日 19:04,(2)
tsuanroy,Minecraft,7月26日 19:04,(0)
W脸红什么讷,🦌管,7月26日 18:59,(0)
躁称冯了个福,我放只猫养大伙帮忙喂一下 ／＞ フ | _ _ l ／` ミ＿꒳ノ / | / ヽ ﾉ │ |　|　| ／￣| |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ,7月26日 18:58,(1)
凌华_f,战双帕弥什,7月26日 18:54,(0)
坠入黑暗之人,传说之下,7月26日 18:39,(0)
用户6297961849,时间改变不了她的容貌,7月26日 18:37,(0)
抓小宁,24年了，结婚了吗,7月26日 18:36,(0)
用户6297961849,第五人格,7月26日 18:36,(0)
花泽香饽饽betsy,守望先锋,7月26日 18:34,(0)
Angle-fighting,人生若只如初见[多多大哭],7月26日 18:31,(0)
擔忍,"In my dreams
I feel your light
I feel love is born again
Fireflies
In the moonlight
Rising stars
Remember
The day
I fell in love with you
Darling won ' t you break
My heart
Take my hand now
Stay close to me
be my lover
Won ' t you let me go
…………",7月26日 18:25,(0)
风流倜傥铁子哥,所以你考上了没,7月26日 18:12,(0)
vvcgssb,我的世界,7月26日 18:12,(0)
情绪又在作怪,这个世界好奇怪 为什么要骗来骗去,7月26日 17:49,(0)
Yan云曦,take me hand,7月26日 17:44,(0)
贤甜可乐,我听这首歌的时候还是个初中生 现在已经大学毕业了[多多大哭],7月26日 17:39,(0)
吹着皖风-,帕布鸡快坚持不住了,7月26日 17:33,(0)
September_moFM,啊？，不是哥们,7月26日 17:30,(0)
A难遇陈,失去一个真心喜欢的人到底是什么感觉.,7月26日 17:28,(2)
284082402,在,7月26日 17:20,(0)
是-什么_,什么意思？啊,7月26日 17:18,(0)
小哭包可口糯米团子-,你在听这首歌的时候会点头[西西机智],7月26日 17:10,(0)
shirley柳儿,手机进水了,7月26日 17:00,(2)
Dream_7294,有点怀疑,7月26日 16:54,(0)
见证者永安,崩,7月26日 16:53,(1)
Dream_7294,我朋友的同学考了721,7月26日 16:52,(0)
三十祈,光遇！,7月26日 16:50,(0)
盘的123,荒野乱斗,7月26日 16:49,(1)
Chxysy,这句话的言外之意是你八十岁时爸妈依旧陪伴着你，那时候还能被爸妈打是很幸福的事，因为在那个年龄的时候爸妈基本都不在了。在人八十岁的时候还能被爸妈打已经不是伤害了，而是一种幸福，那时候自己和爸妈年纪都大了，没有那么多力气打，只不过是开玩笑的打几下，不是伤害，你理解错了,7月26日 16:41,(1)
或许天气晴_7,可以点赞一下吗陌生人 想获得个勋章,7月26日 16:39,(3)
乔司的梦,手机进水听了一次真的有用！,7月26日 16:37,(2)
全球可阅,接 谢谢☺️,7月26日 16:34,(0)
黑色秋ku,cs吧玩了2000小时b➕选手[蛋仔疲惫][蛋仔疲惫],7月26日 16:33,(0)
芝士小奶盖wu,记录一下手机莫名进液体，不能充电，说来听一下就能充电了,7月26日 16:20,(2)
人人_alIe,奋斗起来,7月26日 16:14,(0)
人人_alIe,不是……,7月26日 16:12,(0)
天下无锡,这歌太燃了[多多大哭],7月26日 16:12,(0)
人人_alIe,梦回2020,7月26日 16:12,(0)
云端之恋88,"米格十五战斗机，开国战机，在展览时被游客用喷漆在机身上喷涂TFboys

著名科学院士患病去世，登上热搜榜第二，热搜第一：王一博换头像了

科学院士张杰坐飞机时听到周围乘客谈论张杰要乘坐航班，正认为科学家在国内地位提高，结果发现他们说的是歌手张杰

将军枯坟无人问，戏子琐事天下知",7月26日 16:11,(1)
真帅气呀,cf,7月26日 16:03,(0)
绝情的A,回来吧 刺激战场,7月26日 16:02,(2)
erb-,欧克欧克，一个赞做一张卷子，高三党闭眼入,7月26日 15:57,(0)
浮生若夢蓦然回首,其实吧忘记一个人最好的办法就是接受没有她的日子[多多大笑],7月26日 15:54,(0)
时黎just,能加个好友吗，我也玩,7月26日 15:48,(0)
嘎嘣脆的小饼干136,txl不会，人心才会,7月26日 15:40,(0)
我的螺蛳粉啊,忘记冻了？,7月26日 15:40,(0)
嘎嘣脆的小饼干136,这只是一种倾向，现在的人已经把爱和性搞混淆了而已，不光是txl，不管是什么性取向都是这样，或许真正的爱本身就没法定义，但是我们可以定义性，不是吗，我认为爱本身就应该超越肉体欲望，所以爱一个人，并不一定会发生关系，发生关系，也不能说明你爱一个人,7月26日 15:40,(1)
嘎嘣脆的小饼干136,其实他们讨厌txl的，只是把爱和性搞错了而已,7月26日 15:38,(0)
嘎嘣脆的小饼干136,那不是因为他是txl才让人ex的，可能只是txl本来人就不多，那些人就无意的被放大了,7月26日 15:37,(0)
嘎嘣脆的小饼干136,所以，在你们看来，爱情只是让对方来解决自己的欲望，所以理解不了也不怪你们,7月26日 15:36,(0)
嘎嘣脆的小饼干136,三观什么样才是正确的呢？,7月26日 15:35,(0)
全世界最好的你-_,光遇,7月26日 15:28,(0)
嘎嘣脆的小饼干136,这玩意不是本来就客观存在吗，你又不能改变他....,7月26日 15:28,(0)
全世界最好的你-_,蛋仔都没出三年[多多捂脸],7月26日 15:28,(0)
黎明HonkyTonk_0,在,7月26日 15:26,(1)
绫某别摸鱼,我来等一手暑假回家的学生,7月26日 15:16,(2)
_-_-_____---_-__,来了[多多捂脸],7月26日 15:12,(0)
陆铭安,乖乖 爱听的歌你可以反复听 伤害过你的人就别再爱了,7月26日 15:11,(0)
小社长_wiR6,加油，把耳朵伸过来，悄悄告诉你一个事儿：你会考上一个很好的学校。,7月26日 15:10,(0)
这个看法存在价格,恭喜恭喜[多多大笑],7月26日 15:10,(0)
风铃儿two,在,7月26日 15:09,(0)
小社长_wiR6,＋1,7月26日 15:08,(0)
小社长_wiR6,在这儿呢。,7月26日 15:07,(0)
匆匆秋,手机充不了电了 来听这首歌谁懂,7月26日 15:06,(1)
z5z0,手机进水了….,7月26日 15:02,(1)
没省油的灯,两年 拼什么样的大学呢,7月26日 15:00,(1)
淺阙1901,不哭不哭,7月26日 14:49,(0)
淺阙1901,开心,7月26日 14:48,(0)
淺阙1901,点了,7月26日 14:48,(2)
淺阙1901,点了,7月26日 14:48,(1)
精分胖次君,遗憾是常态 但不是人生的全部,7月26日 14:19,(0)
厮厮国一,失去是常态珍惜眼前人就好啦!,7月26日 14:09,(0)
唯有长青_,恭喜！,7月26日 13:48,(0)
又逢冷雨,那晚 他吻了我的唇 我以为会永远,7月26日 13:40,(0)
丿不丶离,“如果思念有声，那一定震耳欲聋”,7月26日 13:36,(0)
云村村民8755532555,AA Slum Punk,7月26日 13:35,(0)
红雨_OuE4,"不对啊，你就不是七月份发的吗？
这本来是一个很温馨的事
怎么每个评论区都有？
都成流量密码le[多多大哭][多多大哭][多多大哭]",7月26日 13:25,(1)
ruby很爱猫,有用吗,7月26日 13:22,(0)
一只梭鼠,"“年老的精灵在讲述远古的秘密”——by某QQ评论
“先生啊，我怎以貌取人了…摸了摸头，后面竟是一根长长的辫子”一一by某QQ评论",7月26日 13:16,(1)
還會心動嗎tc,🤣🤣🤣,7月26日 13:13,(0)
HonkyTonk_a_PdhH,蛋仔派对,7月26日 13:05,(0)
山兮雅,前奏很长所长，所以你愿意等她（他）吗？,7月26日 12:55,(2)
关于你的诗k,我也是,7月26日 12:52,(1)
Faded忍,是的,7月26日 12:49,(0)
FNuMcBk,就是来找这个的,7月26日 12:35,(0)
FNuMcBk,接,7月26日 12:34,(0)
少撒泼了姐,你的强来了,7月26日 12:05,(0)
还没睡的斑马O_o,哈哈哈，我792。加油,7月26日 12:01,(1)
Je_taimee,小笨笨,7月26日 11:49,(0)
我就是板鸭的狗,早上好,7月26日 11:48,(0)
谢家七少X,是的，有点淡淡的伤感，思念,7月26日 11:12,(0)
谢家七少X,是谁在2026年还在听？,7月26日 11:11,(3)
谢家七少X,来了,7月26日 11:11,(0)
淡水脆脆鲨,巧了[多多笑哭],7月26日 11:10,(0)
起风了之后我启航,“童年随着音乐浮现在眼前”,7月26日 10:57,(3)
Lin-tb,明日方舟,7月26日 10:49,(0)
蛇尾巴的狗,喵,7月26日 10:48,(0)
歆妤歆悦,我,7月26日 10:40,(0)
拾光-柒爷,喵,7月26日 10:38,(0)
随风而行kybkq,虽然看不懂，但点了,7月26日 10:38,(3)
勿念无月,好想再见你一面好想再牵一次你的手可是………这一切都不可能了,7月26日 10:37,(1)
叽叽喳喳口竺,实况足球,7月26日 10:31,(0)
07社恐小女孩,骗你的 我还喜欢你 忘不了你,7月26日 10:27,(2)
一天十个汉堡H,手机进水有用吗,7月26日 10:22,(1)
捣药熊__,这首歌牛逼的点在什么地方，就在于他的钢琴和鼓点的结合，每隔一段时间钢琴便会起伏一次，好像我们不断积累的痛苦与压力，琴声每次都会将其抬高一层，而鼓点都是连着不断敲打下去，和我们的生活一样，琴声并不能左右鼓点的敲击，就像我们的压力再怎么大，日子还是得过下去，不断接受着折磨,7月26日 10:15,(11)
多对me点偏爱,海岛奇兵,7月26日 10:15,(0)
糕冷小欣-1027,接接接🙏🤤,7月26日 09:49,(0)
門前相公,加油,7月26日 09:46,(0)
月饼无心,相信，但是我和她好像还差一点距离[好听哭了][好听哭了][好听哭了],7月26日 09:44,(0)
聆听许愿-,我相信,7月26日 09:44,(0)
烟雨蒙胧__,7．26等27号的人,7月26日 09:38,(0)
腾讯会议室开始,joker,7月26日 09:36,(0)
oiuux,我觉得网易云最神奇的不是评论 而是有一天突然系统消息通知有人赞了你 点开发现是很久以前的评论 突然那天的所感所知就涌上来了 像有人点赞了我评论同道殊途的评论 说不定五年后十年后我会再次看到这条评论,7月26日 09:29,(4)
Jay样就好了_,[多多大哭],7月26日 09:19,(0)
云村村民161223037733823,手机进水 试试,7月26日 09:13,(2)
云村村民167455054872278,在,7月26日 09:06,(0)
媛也是_,心软是我最大的缺点.,7月26日 08:42,(0)
媛也是_,该走的走 该留的留 我不亏欠任何人.,7月26日 08:41,(0)
媛也是_,初见只觉人常变 谁知分别常想念.,7月26日 08:41,(0)
媛也是_,感情这条路谈到最后全凭良心.,7月26日 08:41,(0)
媛也是_,一页又一页 所以幸福在哪一页.,7月26日 08:40,(0)
媛也是_,好好生活 下次见面要听你讲开心的事.,7月26日 08:40,(1)
媛也是_,思念像返潮的明信片.,7月26日 08:39,(0)
与女神一字之差,好治愈,7月26日 08:39,(0)
媛也是_,看不透的话 还是模糊点好.,7月26日 08:39,(0)
